"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 12, 2019","168.19","168.15","168.22","167.89","0.08K","0.07%"
"Aug 09, 2019","168.08","167.81","168.15","167.81","0.11K","0.28%"
"Aug 08, 2019","167.61","167.54","167.80","167.30","0.13K","-0.20%"
"Aug 07, 2019","167.94","167.21","168.06","167.12","0.34K","0.54%"
"Aug 06, 2019","167.03","166.64","167.08","166.64","0.19K","0.20%"
"Aug 05, 2019","166.70","166.86","167.30","166.27","0.31K","0.04%"
"Aug 02, 2019","166.63","166.10","167.30","166.02","0.17K","0.58%"
"Jul 31, 2019","165.67","165.16","165.59","165.06","0.06K","0.39%"
"Jul 30, 2019","165.03","164.99","165.14","164.83","0.06K","0.08%"
"Jul 29, 2019","164.90","164.73","165.05","164.73","0.07K","0.19%"
"Jul 26, 2019","164.58","164.79","164.85","164.50","0.06K","0.10%"
"Jul 25, 2019","164.42","164.73","165.10","164.10","0.13K","-0.16%"
"Jul 24, 2019","164.68","164.05","164.81","163.90","0.14K","0.35%"
"Jul 23, 2019","164.11","164.00","164.15","163.86","0.07K","0.07%"
"Jul 22, 2019","163.99","163.67","163.99","163.67","0.06K","0.21%"
"Jul 19, 2019","163.65","163.53","163.79","163.51","0.09K","0.10%"
"Jul 18, 2019","163.49","163.22","163.61","163.22","0.07K","0.20%"
"Jul 17, 2019","163.16","162.82","163.19","162.78","0.07K","0.31%"
"Jul 16, 2019","162.65","162.46","162.84","162.40","0.14K","0.06%"
"Jul 15, 2019","162.56","162.36","162.70","162.32","0.06K","0.22%"
"Jul 12, 2019","162.20","162.39","162.40","161.95","0.11K","-0.17%"
"Jul 11, 2019","162.47","162.88","163.06","162.37","0.11K","-0.20%"
"Jul 10, 2019","162.80","163.36","163.36","162.41","0.26K","-0.46%"
"Jul 09, 2019","163.55","163.98","163.98","163.52","0.09K","-0.27%"
"Jul 08, 2019","163.99","164.00","164.15","163.91","0.08K","0.12%"
"Jul 05, 2019","163.79","164.27","164.36","163.52","0.12K","-0.28%"
"Jul 04, 2019","164.25","164.22","164.31","164.04","0.06K","0.02%"
"Jul 03, 2019","164.22","163.90","164.28","163.78","0.22K","0.39%"
"Jul 02, 2019","163.58","163.08","163.76","163.07","0.22K","0.27%"
"Jul 01, 2019","163.14","162.43","163.14","162.30","0.23K","0.36%"
"Jun 28, 2019","162.56","162.36","162.65","162.30","0.05K","0.14%"
"Jun 27, 2019","162.33","162.15","162.38","161.95","0.07K","0.04%"
"Jun 26, 2019","162.27","162.67","162.67","162.22","0.07K","-0.22%"
"Jun 25, 2019","162.62","162.39","162.79","162.35","0.12K","0.18%"
"Jun 24, 2019","162.32","162.28","162.40","162.11","0.04K","0.24%"
"Jun 21, 2019","161.93","162.30","162.30","161.89","0.16K","-0.28%"
"Jun 20, 2019","162.38","162.20","162.40","162.09","0.08K","0.28%"
"Jun 19, 2019","161.93","162.26","162.39","161.90","0.09K","-0.36%"
"Jun 18, 2019","162.52","161.62","162.54","161.62","0.11K","0.58%"
"Jun 17, 2019","161.59","161.87","161.87","161.51","0.07K","-0.14%"
"Jun 14, 2019","161.81","161.76","161.87","161.68","0.05K","0.16%"
"Jun 13, 2019","161.55","161.44","161.67","161.44","0.04K","0.01%"
"Jun 12, 2019","161.53","161.72","161.72","161.35","0.16K","-0.13%"
"Jun 11, 2019","161.74","161.89","161.89","161.64","0.10K","-0.22%"
"Jun 07, 2019","162.09","161.93","162.13","161.83","0.08K","1.37%"
"Jun 06, 2019","159.90","159.89","160.39","159.89","0.14K","0.06%"
"Jun 05, 2019","159.81","159.90","159.93","159.38","0.65K","0.19%"
"Jun 04, 2019","159.50","159.82","159.82","159.47","1.81K","-0.03%"
"Jun 03, 2019","159.55","159.56","160.04","159.48","1.54K","-0.06%"
"May 31, 2019","159.65","159.97","160.18","159.15","0.45K","-0.03%"
"May 29, 2019","159.70","159.69","159.81","159.54","0.28K","0.13%"
"May 28, 2019","159.50","159.35","159.55","159.34","0.19K","0.12%"
"May 27, 2019","159.31","159.13","159.35","159.13","0.08K","0.20%"
"May 24, 2019","158.99","158.96","159.04","158.91","0.09K","0.02%"
"May 23, 2019","158.96","158.65","158.99","158.55","0.17K","0.28%"
"May 22, 2019","158.52","157.82","158.57","157.82","0.26K","0.46%"
"May 21, 2019","157.79","158.08","158.08","157.76","0.03K","-0.13%"
"May 20, 2019","157.99","158.29","158.31","157.83","0.05K","-0.16%"
"May 17, 2019","158.25","158.27","158.52","158.16","0.08K","0.03%"
"May 16, 2019","158.21","158.27","158.42","158.09","0.12K","0.00%"
"May 15, 2019","158.21","157.90","158.46","157.90","0.09K","0.22%"
"May 14, 2019","157.86","157.75","157.90","157.58","0.10K","0.07%"
"May 13, 2019","157.75","157.46","157.79","157.44","0.08K","0.11%"
"May 10, 2019","157.57","157.52","157.61","157.38","0.05K","0.01%"
"May 09, 2019","157.55","157.44","157.65","157.44","0.07K","0.09%"
"May 08, 2019","157.41","157.56","157.60","157.32","0.11K","-0.03%"
"May 07, 2019","157.46","157.23","157.50","157.20","0.11K","0.14%"
"May 06, 2019","157.24","157.23","157.40","157.04","0.10K","0.17%"
"May 03, 2019","156.97","156.85","157.04","156.73","0.13K","-0.03%"
"May 02, 2019","157.01","156.59","157.17","156.59","0.28K","0.24%"
"Apr 30, 2019","156.64","156.72","156.77","156.40","0.19K","-0.04%"
"Apr 29, 2019","156.71","156.82","156.83","156.60","0.15K","-0.10%"
"Apr 26, 2019","156.87","156.87","156.97","156.78","0.10K","-0.03%"
"Apr 25, 2019","156.92","157.12","157.15","156.91","0.21K","-0.13%"
"Apr 24, 2019","157.12","156.60","157.12","156.56","0.16K","0.32%"
"Apr 23, 2019","156.62","156.53","156.65","156.42","0.27K","-0.08%"
"Apr 18, 2019","156.74","156.08","156.80","156.08","0.17K","0.45%"
"Apr 17, 2019","156.04","155.97","156.14","155.88","0.16K","-0.10%"
"Apr 16, 2019","156.19","156.27","156.38","156.07","0.18K","-0.04%"
"Apr 15, 2019","156.26","156.10","156.36","156.05","0.29K","0.03%"
"Apr 12, 2019","156.22","156.71","156.90","156.00","0.27K","-0.36%"
"Apr 11, 2019","156.79","156.79","156.98","156.71","0.14K","-0.07%"
"Apr 10, 2019","156.90","156.53","156.94","156.50","0.16K","0.23%"
"Apr 09, 2019","156.54","156.46","156.69","156.35","0.19K","-0.01%"
"Apr 08, 2019","156.55","156.61","156.75","156.45","0.13K","-0.06%"
"Apr 05, 2019","156.65","156.67","156.73","156.47","0.27K","-0.08%"
"Apr 04, 2019","156.77","156.77","156.87","156.70","0.12K","-0.04%"
"Apr 03, 2019","156.83","157.08","157.09","156.71","0.37K","-0.25%"
"Apr 02, 2019","157.23","157.22","157.30","157.06","0.18K","0.03%"
"Apr 01, 2019","157.19","157.55","157.55","157.15","0.30K","-0.34%"
"Mar 29, 2019","157.72","157.94","157.95","157.56","0.19K","-0.15%"
"Mar 28, 2019","157.96","158.31","158.42","157.95","0.16K","-0.22%"
"Mar 27, 2019","158.31","158.06","158.48","157.96","0.13K","0.25%"
"Mar 26, 2019","157.92","158.33","158.36","157.91","0.20K","-0.27%"
"Mar 25, 2019","158.35","158.56","158.56","158.11","0.15K","-0.20%"
"Mar 22, 2019","158.66","157.95","158.75","157.94","0.10K","0.36%"
"Mar 21, 2019","158.09","157.75","158.19","157.75","0.35K","0.30%"
"Mar 20, 2019","157.62","157.27","157.62","157.26","0.09K","0.18%"
"Mar 19, 2019","157.33","157.63","157.66","157.17","0.12K","-0.22%"
"Mar 18, 2019","157.67","157.56","157.69","157.34","0.08K","0.08%"
"Mar 15, 2019","157.55","157.51","157.67","157.34","0.13K","0.06%"
"Mar 14, 2019","157.45","157.45","157.46","157.16","0.12K","-0.04%"
"Mar 13, 2019","157.51","157.53","157.62","157.45","0.06K","-0.06%"
"Mar 12, 2019","157.61","157.49","157.69","157.23","0.12K","-0.07%"
"Mar 11, 2019","157.72","157.53","157.75","157.45","0.15K","0.09%"
"Mar 08, 2019","157.58","157.48","157.66","157.45","0.13K","-0.95%"
