"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 23, 2015","112.34","112.37","112.37","112.33","12.31K","-0.01%"
"Jul 22, 2015","112.35","112.34","112.36","112.25","14.07K","0.04%"
"Jul 21, 2015","112.31","112.34","112.36","112.26","16.40K","-0.02%"
"Jul 20, 2015","112.33","112.32","112.36","112.30","13.80K","0.02%"
"Jul 17, 2015","112.31","112.21","112.32","112.21","14.96K","0.07%"
"Jul 16, 2015","112.23","112.21","112.24","112.17","23.41K","0.04%"
"Jul 15, 2015","112.19","112.10","112.22","112.09","18.23K","0.09%"
"Jul 14, 2015","112.09","112.08","112.11","112.03","12.84K","0.04%"
"Jul 13, 2015","112.05","111.82","112.08","111.78","23.44K","0.06%"
"Jul 10, 2015","111.98","111.77","112.02","111.77","24.09K","0.28%"
"Jul 09, 2015","111.67","111.64","111.74","111.57","18.94K","0.04%"
"Jul 08, 2015","111.62","111.57","111.67","111.50","14.89K","0.00%"
"Jul 07, 2015","111.62","111.39","111.63","111.39","30.01K","0.22%"
"Jul 06, 2015","111.37","111.32","111.51","111.31","18.05K","-0.28%"
"Jul 03, 2015","111.68","111.52","111.68","111.50","14.89K","0.18%"
"Jul 02, 2015","111.48","111.63","111.63","111.48","22.17K","-0.12%"
"Jul 01, 2015","111.61","111.55","111.73","111.55","21.67K","0.09%"
"Jun 30, 2015","111.51","111.41","111.63","111.33","27.18K","0.14%"
"Jun 29, 2015","111.35","111.00","111.65","110.59","21.47K","-0.47%"
"Jun 26, 2015","111.88","111.89","111.96","111.85","16.60K","-0.04%"
"Jun 25, 2015","111.92","111.80","111.94","111.76","18.57K","0.11%"
"Jun 24, 2015","111.80","111.87","111.94","111.78","29.55K","-0.10%"
"Jun 23, 2015","111.91","111.75","111.95","111.75","24.55K","0.13%"
"Jun 22, 2015","111.76","111.64","111.82","111.64","31.98K","0.23%"
"Jun 19, 2015","111.50","111.43","111.56","111.38","17.77K","0.02%"
