"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 10, 2017","155.34","154.62","155.59","154.41","283.53K","0.40%"
"Aug 09, 2017","154.72","154.19","155.25","154.16","254.11K","0.65%"
"Aug 08, 2017","153.72","154.41","154.50","153.53","191.35K","-0.38%"
"Aug 07, 2017","154.31","154.12","154.47","153.88","132.29K","0.14%"
"Aug 04, 2017","154.09","155.12","155.31","153.69","246.38K","-0.59%"
"Aug 03, 2017","155.00","153.97","155.28","153.97","217.51K","0.51%"
"Aug 02, 2017","154.22","153.91","154.56","153.53","275.88K","0.12%"
"Aug 01, 2017","154.03","152.94","154.09","152.28","315.33K","0.69%"
"Jul 31, 2017","152.97","153.16","153.50","152.66","202.61K","-0.14%"
"Jul 28, 2017","153.19","152.66","153.22","152.09","257.77K","0.39%"
"Jul 27, 2017","152.59","153.06","153.41","152.09","294.52K","-0.37%"
"Jul 26, 2017","153.16","152.50","153.31","152.25","269.56K","0.35%"
"Jul 25, 2017","152.62","154.19","154.34","152.47","264.31K","-1.06%"
"Jul 24, 2017","154.25","154.62","154.84","154.16","138.86K","-0.34%"
"Jul 21, 2017","154.78","154.19","154.97","154.06","172.23K","0.47%"
"Jul 20, 2017","154.06","153.84","154.69","153.78","246.91K","0.08%"
"Jul 19, 2017","153.94","153.84","154.09","153.62","164.14K","0.07%"
"Jul 18, 2017","153.84","152.66","153.97","152.62","222.59K","0.63%"
"Jul 17, 2017","152.88","152.41","153.06","152.38","165.30K","0.17%"
"Jul 14, 2017","152.62","152.25","153.50","152.03","278.14K","0.28%"
"Jul 13, 2017","152.19","152.88","153.34","151.88","247.92K","-0.39%"
"Jul 12, 2017","152.78","152.03","153.09","151.97","279.18K","0.47%"
"Jul 11, 2017","152.06","151.94","152.31","151.62","231.20K","0.04%"
"Jul 10, 2017","152.00","151.78","152.22","151.62","186.52K","0.22%"
"Jul 07, 2017","151.66","152.28","152.38","151.56","282.73K","-0.41%"
"Jul 06, 2017","152.28","153.41","153.47","151.88","322.94K","-0.69%"
"Jul 05, 2017","153.34","152.97","153.78","152.91","263.37K","0.07%"
"Jul 04, 2017","153.24","153.05","153.80","152.99","-","0.12%"
"Jul 03, 2017","153.06","153.78","153.94","152.84","178.08K","-0.41%"
"Jun 30, 2017","153.69","154.25","154.31","153.56","363.62K","-0.36%"
"Jun 29, 2017","154.25","154.91","155.06","153.56","358.70K","-0.48%"
"Jun 28, 2017","155.00","155.53","155.69","154.28","323.11K","-0.44%"
"Jun 27, 2017","155.69","156.88","157.19","155.22","340.00K","-0.78%"
"Jun 26, 2017","156.91","156.56","157.25","156.31","208.30K","0.19%"
"Jun 23, 2017","156.62","156.62","156.69","156.16","175.93K","0.10%"
"Jun 22, 2017","156.47","156.34","156.72","156.16","204.62K","-0.71%"
"Jun 21, 2017","157.59","157.50","157.88","157.19","0.29K","-0.02%"
"Jun 20, 2017","157.62","156.69","157.72","156.69","0.55K","0.61%"
"Jun 19, 2017","156.66","156.94","157.28","156.56","4.62K","-0.14%"
"Jun 16, 2017","156.88","156.62","157.16","156.50","2.66K","0.10%"
"Jun 15, 2017","156.72","157.00","157.19","156.50","0.58K","-0.12%"
"Jun 14, 2017","156.91","155.41","157.41","155.38","1.43K","1.03%"
"Jun 13, 2017","155.31","155.34","155.34","154.91","3.27K","0.02%"
"Jun 12, 2017","155.28","155.56","155.94","155.19","6.70K","-0.16%"
"Jun 09, 2017","155.53","155.91","156.06","154.97","4.35K","-0.02%"
"Jun 08, 2017","155.56","155.75","156.00","155.25","7.83K","-0.18%"
"Jun 07, 2017","155.84","156.38","156.44","155.72","5.84K","-0.28%"
"Jun 06, 2017","156.28","155.69","156.66","155.69","17.82K","0.40%"
"Jun 05, 2017","155.66","156.28","156.41","155.59","7.82K","-0.32%"
"Jun 02, 2017","156.16","154.91","156.53","154.78","23.99K","0.85%"
"Jun 01, 2017","154.84","154.97","155.00","154.44","41.14K","-0.18%"
"May 31, 2017","155.12","154.69","155.12","154.34","49.64K","0.34%"
"May 30, 2017","154.59","153.88","154.78","153.72","348.45K","1.15%"
"May 29, 2017","152.83","152.56","152.95","152.49","-","-0.70%"
"May 26, 2017","153.91","153.81","154.28","153.78","320.06K","0.05%"
"May 25, 2017","153.84","153.75","154.06","153.47","424.10K","0.20%"
"May 24, 2017","153.53","153.25","153.97","153.09","418.25K","0.16%"
"May 23, 2017","153.28","153.78","154.38","153.16","431.53K","-0.33%"
"May 22, 2017","153.78","153.94","154.09","153.72","212.95K","-0.04%"
"May 19, 2017","153.84","153.75","154.16","153.38","245.72K","0.02%"
"May 18, 2017","153.81","153.69","154.41","153.19","430.72K","0.02%"
"May 17, 2017","153.78","151.62","153.88","151.62","423.08K","1.44%"
"May 16, 2017","151.59","151.31","152.09","150.94","237.97K","0.20%"
"May 15, 2017","151.28","151.50","151.72","150.97","163.30K","-0.11%"
