"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 12, 2019","123.97","123.85","124.13","123.84","118.78K","-0.12%"
"Feb 11, 2019","124.12","124.44","124.44","123.89","142.21K","-0.18%"
"Feb 08, 2019","124.35","124.15","124.41","124.02","117.18K","0.24%"
"Feb 07, 2019","124.05","123.77","124.26","123.69","195.71K","0.33%"
"Feb 06, 2019","123.64","123.72","123.75","123.47","139.59K","0.10%"
"Feb 05, 2019","123.52","123.10","123.59","122.98","209.86K","0.38%"
"Feb 04, 2019","123.05","123.20","123.42","122.98","134.91K","-0.23%"
"Feb 01, 2019","123.33","123.49","123.68","123.20","164.29K","-0.16%"
"Jan 31, 2019","123.53","123.52","123.65","123.36","209.46K","0.27%"
"Jan 30, 2019","123.20","123.27","123.32","123.07","127.86K","0.02%"
"Jan 29, 2019","123.17","123.15","123.34","122.93","160.48K","0.05%"
"Jan 28, 2019","123.11","122.61","123.24","122.61","160.76K","0.26%"
"Jan 25, 2019","122.79","123.03","123.21","122.63","156.82K","-0.32%"
"Jan 24, 2019","123.18","122.85","123.35","122.64","178.23K","0.44%"
"Jan 23, 2019","122.64","122.89","122.89","122.36","162.13K","-0.02%"
"Jan 22, 2019","122.67","122.91","122.96","122.53","177.50K","-0.01%"
"Jan 21, 2019","122.68","122.60","122.84","122.56","90.32K","0.23%"
"Jan 18, 2019","122.40","122.37","122.57","122.15","153.64K","-0.10%"
"Jan 17, 2019","122.52","122.83","122.92","122.46","156.77K","-0.15%"
"Jan 16, 2019","122.70","123.03","123.04","122.41","225.66K","-0.41%"
"Jan 15, 2019","123.20","122.82","123.30","122.69","135.62K","0.24%"
"Jan 14, 2019","122.91","123.02","123.29","122.58","140.49K","0.01%"
"Jan 11, 2019","122.90","123.20","123.51","122.78","187.77K","-0.19%"
"Jan 10, 2019","123.14","123.65","123.70","123.05","165.85K","-0.22%"
"Jan 09, 2019","123.41","123.10","123.52","122.89","154.21K","0.15%"
