Date,Euribor_Futures,Euro_BOBL,Euro_BTP,Euro_Bund,Euro_OAT,Euro_SCHATZ,Euro-Buxl_Futures,Japan_Government,Short_Sterling,Short-Term_Euro-BTP,UK_Gilt,US_10,US_2,US_30,US_5
2019-06-06,100.33,134.08,131.66,168.95,163.13,112.09,199.4,153.51,99.21,110.59,131.33,126.61,107.14,154.19,117.41
2019-06-07,100.32,134.08,131.2,171.72,163.66,112.115,200.34,153.43,99.22,110.96,131.57,126.89,107.2,155.19,117.55
2019-06-10,100.32,134.01,131.27,171.11,162.96,112.11,197.38,153.56,99.21,110.86,131.29,126.44,107.12,154.12,117.28
2019-06-11,100.32,134.02,131.76,171.36,163.18,112.11,198.26,153.44,99.2,110.78,131.17,126.44,107.09,154.25,117.29
2019-06-12,100.32,134.06,130.83,171.48,163.24,112.135,198.68,153.43,99.2,110.74,130.92,126.64,107.14,154.25,117.42
2019-06-13,100.32,134.04,131.31,171.54,163.34,112.125,199.28,153.4,99.2,110.9,131.29,127.0,107.25,154.91,117.65
2019-06-14,100.32,134.09,131.86,171.78,163.59,112.16,200.82,153.56,99.2,110.93,131.19,126.94,107.21,154.97,117.56
2019-06-17,100.32,134.09,132.15,171.56,163.31,112.16,199.62,153.48,99.21,110.97,131.11,126.97,107.17,155.25,117.55
2019-06-18,100.37,134.63,134.21,172.86,164.66,112.3,203.08,153.53,99.22,111.35,131.7,127.14,107.18,155.62,117.61
2019-06-19,100.36,134.29,133.97,172.16,164.13,112.24,201.5,153.64,99.22,111.4,130.98,126.91,107.37,155.0,117.89
2019-06-20,100.38,134.45,133.8,172.64,164.57,112.285,203.52,153.92,99.22,111.38,131.64,128.06,107.43,155.72,118.06
2019-06-21,100.37,134.24,133.43,172.07,164.09,112.24,201.66,153.93,99.22,111.25,131.13,127.52,107.34,154.59,117.75
2019-06-24,100.37,134.36,133.51,172.47,164.45,112.255,202.96,153.82,99.21,111.25,131.57,127.94,107.43,155.41,118.02
2019-06-25,100.37,134.46,133.52,172.88,164.8,112.275,204.02,153.85,99.21,111.28,131.78,128.12,107.43,155.91,118.11
2019-06-26,100.37,134.32,133.65,172.5,164.51,112.255,202.9,153.79,99.22,111.35,131.59,127.59,107.31,154.97,117.77
2019-06-27,100.36,134.37,133.76,172.62,164.84,112.265,203.08,153.74,99.22,111.45,130.46,127.94,107.36,155.72,118.01
2019-06-28,100.36,134.44,134.3,172.74,164.95,112.285,202.9,153.85,99.22,111.45,130.3,127.97,107.38,155.59,118.02
2019-07-01,100.37,134.62,135.88,173.3,165.38,112.3,204.08,153.72,99.22,111.74,130.76,127.69,107.5,155.0,117.97
2019-07-02,100.37,134.63,136.51,173.35,165.66,112.31,203.56,153.69,99.24,111.98,131.57,128.14,107.54,156.09,118.2
2019-07-03,100.37,134.63,138.87,173.67,166.28,112.305,205.4,153.94,99.25,112.25,132.03,128.25,107.54,156.66,118.21
2019-07-04,100.36,134.66,138.67,173.85,166.61,112.305,205.7,153.91,99.25,111.95,132.18,128.3,107.55,156.83,118.25
2019-07-05,100.37,134.51,137.73,173.18,166.08,112.275,203.56,153.96,99.23,111.9,131.38,127.47,107.31,154.97,117.68
2019-07-08,100.36,134.54,137.66,173.51,165.77,112.27,204.74,153.77,99.26,111.94,131.87,127.5,107.3,155.41,117.67
2019-07-09,100.36,134.47,137.72,173.21,165.49,112.255,203.64,153.71,99.23,111.96,131.7,127.3,107.25,155.09,117.55
2019-07-10,100.36,134.34,137.78,172.51,165.04,112.245,201.62,153.52,99.23,111.9,131.32,127.44,107.4,154.66,117.74
2019-07-11,100.37,134.18,137.91,171.82,164.4,112.235,198.7,153.62,99.23,112.09,130.36,126.98,107.33,153.53,117.51
2019-07-12,100.36,134.15,137.7,171.68,164.09,112.235,198.4,153.38,99.24,112.04,130.41,127.11,107.36,153.72,117.59
2019-07-14,100.36,134.15,137.7,171.68,164.09,112.235,198.4,153.42,99.24,112.04,130.41,127.11,107.36,153.72,117.59
2019-07-15,100.36,134.3,138.65,172.33,164.63,112.245,200.56,153.55,99.25,112.26,130.84,127.17,107.37,154.06,117.63
2019-07-16,100.42,134.32,138.99,172.34,164.87,112.25,200.64,153.43,99.26,112.35,130.56,126.92,107.31,153.62,117.47
2019-07-17,100.43,134.52,139.14,172.93,165.39,112.28,202.4,153.43,99.26,112.36,131.2,127.36,107.36,154.75,117.71
2019-07-18,100.42,134.61,139.53,173.25,165.64,112.28,202.96,153.55,99.25,112.36,131.21,127.64,107.48,154.97,117.91
2019-07-19,100.42,134.69,139.06,173.39,165.85,112.31,202.72,153.56,99.26,112.3,131.49,127.53,107.4,154.75,117.81
2019-07-22,100.41,134.81,138.42,173.78,165.93,112.33,204.02,153.6,99.25,112.21,131.77,127.59,107.4,154.94,117.85
2019-07-23,100.42,134.82,139.12,173.91,166.03,112.335,204.18,153.69,99.24,112.37,132.08,127.36,107.35,154.28,117.72
2019-07-24,100.42,134.87,140.23,174.3,166.35,112.335,205.68,153.68,99.24,112.52,132.19,127.52,107.36,154.81,117.76
2019-07-25,100.4,134.75,139.98,174.01,166.51,112.3,204.66,153.74,99.22,112.46,131.85,127.28,107.29,154.31,117.59
2019-07-26,100.39,134.73,139.45,174.21,166.46,112.265,205.68,153.73,99.22,112.36,132.08,127.22,107.25,154.34,117.54
2019-07-29,100.39,134.8,139.45,174.46,166.76,112.295,206.62,153.69,99.23,112.34,132.47,127.45,107.29,154.78,117.68
2019-07-30,100.4,134.82,139.34,174.55,166.7,112.29,207.08,153.77,99.24,112.28,132.64,127.34,107.29,154.62,117.62
2019-07-31,100.4,135.0,139.81,175.07,167.34,112.325,208.98,153.8,99.24,112.39,132.83,127.42,107.2,155.59,117.55
2019-08-01,100.4,135.03,139.65,175.44,167.41,112.32,211.32,153.54,99.22,112.37,133.24,128.69,107.53,157.69,118.39
2019-08-02,100.4,135.07,139.82,175.82,167.94,112.33,213.32,153.9,99.24,112.32,133.49,128.86,107.52,158.59,118.4
2019-08-05,100.41,135.22,139.66,176.22,168.05,112.39,214.76,154.21,99.24,112.22,134.1,129.84,107.79,160.72,119.04
2019-08-06,100.42,135.35,140.19,176.58,168.35,112.41,215.86,154.17,99.23,112.38,133.99,129.77,107.74,161.0,118.98
2019-08-07,100.41,135.65,141.48,177.36,168.91,112.495,218.68,154.39,99.24,112.43,134.43,130.16,107.82,162.22,119.19
2019-08-08,100.42,135.59,140.01,176.93,168.34,112.475,216.16,154.41,99.24,112.08,133.84,129.92,107.73,161.56,119.02
2019-08-09,100.42,135.67,137.04,177.16,168.4,112.5,217.26,154.73,99.25,111.27,134.28,129.69,107.68,161.28,118.88
2019-08-12,100.41,135.74,137.98,177.44,168.72,112.525,218.52,154.81,99.25,111.54,134.33,130.38,107.77,163.44,119.23
2019-08-13,100.41,135.77,139.26,177.68,169.03,112.515,220.3,154.91,99.24,111.86,134.3,129.83,107.59,162.94,118.77
2019-08-14,100.4,135.87,140.15,178.31,169.81,112.515,222.74,154.74,99.24,112.11,134.83,130.52,107.75,164.91,119.13
2019-08-15,100.42,136.1,142.32,179.06,170.87,112.585,225.86,154.91,99.24,112.49,135.25,130.95,107.88,165.72,119.44
2019-08-16,100.42,136.02,141.41,178.6,170.38,112.585,223.56,154.85,99.24,112.11,134.54,130.92,107.91,165.56,119.5
2019-08-19,100.42,135.98,141.16,178.15,169.68,112.565,220.4,154.85,99.24,112.05,134.38,130.44,107.8,164.25,119.26
2019-08-20,100.47,136.15,142.3,178.9,170.34,112.585,222.24,154.92,99.24,112.2,134.69,130.73,107.84,165.0,119.38
2019-08-21,100.47,136.01,142.39,178.68,170.25,112.55,222.2,154.93,99.24,112.38,134.66,130.53,107.75,164.81,119.2
2019-08-22,100.46,135.82,142.45,178.04,169.6,112.485,220.22,154.98,99.23,112.52,134.01,130.3,107.66,164.09,119.07
2019-08-23,100.46,136.02,142.64,178.54,169.96,112.54,221.26,154.86,99.24,112.45,134.21,130.95,107.8,165.53,119.45
2019-08-26,100.46,135.96,142.54,178.52,169.95,112.535,222.02,155.31,99.24,112.61,134.21,130.78,107.75,165.09,119.34
2019-08-27,100.46,136.03,144.49,178.94,170.49,112.525,224.26,155.14,99.24,112.79,135.05,131.14,107.78,166.5,119.52
2019-08-28,100.47,136.07,145.53,179.3,170.65,112.52,226.48,155.17,99.24,112.94,135.79,131.36,107.82,166.91,119.64
2019-08-29,100.48,136.14,145.94,178.94,170.44,112.555,224.18,155.29,99.25,113.03,135.82,130.95,107.75,166.06,119.45
2019-08-30,100.49,136.23,145.31,179.1,170.29,112.59,224.3,155.2,99.24,112.29,135.26,131.05,107.79,166.06,119.53
2019-09-01,100.49,136.23,145.31,179.1,170.29,112.59,224.3,155.2,99.24,112.29,135.26,131.88,108.09,165.8,120.07
2019-09-02,100.49,136.22,145.71,178.96,172.12,112.585,222.96,155.16,99.24,112.36,135.85,131.73,108.06,165.2,119.99
2019-09-03,100.48,136.19,146.73,179.32,172.04,112.55,225.58,155.22,99.24,112.53,136.19,131.45,107.88,166.72,119.79
2019-09-04,100.47,136.01,147.28,178.52,171.78,112.515,222.62,155.28,99.23,112.75,134.94,131.61,107.93,166.75,119.91
2019-09-05,100.46,135.77,146.1,177.31,170.54,112.45,216.68,155.04,99.22,112.6,133.9,130.66,107.7,164.69,119.33
2019-09-06,100.46,135.87,146.52,177.7,171.31,112.42,218.14,154.92,99.22,112.69,135.08,130.73,107.72,165.31,119.39
2019-09-09,100.47,136.08,144.08,174.24,170.44,112.5,213.84,154.98,99.22,112.63,133.89,130.25,107.63,163.78,119.09
2019-09-10,100.46,135.99,143.34,173.98,169.82,112.475,212.78,154.67,99.22,112.59,133.57,129.56,107.47,162.25,118.68
2019-09-11,100.46,136.01,144.07,174.24,170.14,112.475,213.88,154.4,99.22,112.68,133.48,129.34,107.46,161.72,118.57
2019-09-12,100.42,135.58,145.57,173.93,169.58,112.265,214.06,154.5,99.22,112.58,133.48,128.89,107.36,160.59,118.27
2019-09-13,100.39,135.16,145.03,172.44,168.7,112.205,208.82,153.98,99.2,112.41,132.13,128.08,107.21,158.38,117.83
2019-09-15,100.39,135.16,145.03,172.44,168.7,112.205,208.82,153.82,99.2,112.41,132.13,128.08,107.21,158.38,117.83
2019-09-16,100.39,135.3,145.45,172.98,169.14,112.23,210.94,154.0,99.21,112.6,132.94,128.53,107.3,159.72,118.05
2019-09-17,100.4,135.2,144.61,172.87,168.9,112.205,211.0,153.95,99.22,112.42,132.96,128.72,107.36,160.16,118.23
2019-09-18,100.4,135.29,145.1,173.37,169.62,112.24,213.46,154.31,99.22,112.55,133.42,128.81,107.34,160.84,118.22
2019-09-19,100.39,135.21,144.97,173.3,169.43,112.215,213.9,154.77,99.22,112.47,133.56,128.92,107.34,161.22,118.27
2019-09-20,100.4,135.24,144.66,173.47,169.48,112.215,214.88,154.73,99.22,112.41,133.61,129.69,107.36,160.88,118.33
2019-09-22,100.4,135.24,144.66,173.47,169.48,112.215,214.88,154.94,99.22,112.41,133.61,129.69,107.36,160.88,118.33
2019-09-23,100.4,135.53,145.63,174.54,170.37,112.255,218.76,154.96,99.22,112.51,134.68,130.08,107.41,161.66,118.58
2019-09-24,100.42,135.55,145.69,174.73,170.7,112.265,220.12,155.03,99.22,112.57,134.72,130.72,107.54,163.12,118.94
2019-09-25,100.42,135.51,145.65,174.36,170.03,112.255,219.24,155.34,99.21,112.56,134.79,129.95,107.39,161.25,118.49
2019-09-26,100.43,135.55,145.72,174.32,170.42,112.295,219.36,155.23,99.21,112.69,134.71,130.28,107.71,162.31,118.66
2019-09-27,100.43,135.6,145.67,174.21,170.38,112.325,218.12,155.17,99.25,112.7,134.08,130.39,107.52,162.34,118.8
2019-09-29,100.43,135.6,145.67,174.21,170.38,112.325,218.12,155.17,99.25,112.7,134.08,130.39,107.52,162.34,119.13
2019-09-30,100.43,135.65,145.84,174.25,170.25,112.33,217.5,155.02,99.25,112.67,134.24,130.31,107.5,162.31,119.16
2019-10-01,100.44,135.66,145.51,174.2,169.81,112.325,217.06,154.14,99.25,112.66,134.5,130.66,107.88,162.69,119.41
2019-10-02,100.44,135.56,144.9,173.79,169.91,112.32,215.72,154.63,99.23,112.56,134.21,131.14,108.0,163.31,119.76
2019-10-03,100.44,135.74,145.68,174.46,170.48,112.35,217.98,155.01,99.25,112.66,134.42,131.75,108.18,164.41,120.19
2019-10-04,100.43,135.74,145.62,174.49,170.36,112.345,217.82,155.15,99.25,112.67,134.9,131.91,108.15,165.0,120.2
2019-10-07,100.43,135.68,145.37,174.31,170.18,112.33,217.18,155.24,99.25,112.6,134.76,131.52,108.02,164.41,119.91
2019-10-08,100.43,135.8,145.43,174.67,170.5,112.355,217.9,154.95,99.24,112.57,135.17,131.7,108.11,164.56,120.05
2019-10-09,100.43,135.57,145.19,174.05,169.94,112.31,216.0,155.02,99.24,112.56,134.62,131.28,107.99,163.56,119.78
2019-10-10,100.42,135.2,144.2,173.0,168.85,112.23,213.14,155.0,99.22,112.5,133.62,130.7,107.87,162.25,119.45
2019-10-11,100.42,135.13,144.38,172.39,168.75,112.225,210.36,154.61,99.22,112.53,131.8,129.88,107.7,160.44,118.96
2019-10-13,100.42,135.13,144.38,172.39,168.75,112.225,210.36,154.36,99.22,112.53,131.8,129.88,107.7,160.44,118.96
2019-10-14,100.42,135.07,144.71,172.58,168.92,112.18,211.5,154.51,99.22,112.51,132.54,130.22,107.73,161.12,119.1
2019-10-15,100.41,134.83,144.37,171.89,168.39,112.145,209.2,154.47,99.22,112.53,131.86,129.77,107.68,159.94,118.86
2019-10-16,100.4,134.74,144.66,171.58,168.28,112.12,208.24,154.35,99.22,112.55,132.01,129.98,107.75,160.28,119.02
2019-10-17,100.4,134.67,144.92,171.72,168.49,112.095,209.22,154.3,99.21,112.57,131.92,129.91,107.73,160.19,118.95
2019-10-18,100.4,134.64,144.65,171.49,167.96,112.105,208.16,154.23,99.23,112.56,131.75,130.03,107.78,160.22,119.06
2019-10-21,100.4,134.48,143.97,170.89,167.45,112.07,205.98,154.07,99.22,112.44,131.39,129.62,107.71,159.44,118.85
2019-10-22,100.4,134.56,144.72,171.42,167.82,112.075,208.24,154.06,99.22,112.52,131.97,129.81,107.74,160.06,118.91
2019-10-23,100.4,134.6,144.43,171.67,168.16,112.075,209.86,154.14,99.21,112.43,132.18,129.86,107.74,160.09,118.94
2019-10-24,100.4,134.69,144.79,171.83,168.4,112.1,210.0,154.21,99.21,112.49,132.73,129.84,107.73,159.97,118.91
2019-10-25,100.4,134.55,144.34,171.35,167.91,112.065,208.18,154.09,99.2,112.44,132.36,129.53,107.64,159.38,118.71
2019-10-28,100.4,134.38,143.71,170.7,167.38,112.04,205.76,153.9,99.19,112.32,131.76,129.16,107.59,158.28,118.52
2019-10-29,100.4,134.39,143.89,171.04,167.72,112.03,207.18,153.67,99.18,112.38,131.83,129.27,107.6,158.69,118.55
2019-10-30,100.4,134.37,143.72,171.06,167.84,112.015,207.28,153.77,99.18,112.37,132.19,129.48,107.62,159.59,118.65
2019-10-31,100.4,134.62,144.47,171.76,168.46,112.07,209.96,153.95,99.18,112.5,132.84,130.3,107.8,161.38,119.2
2019-11-01,100.4,134.57,143.8,171.42,167.93,112.055,208.08,154.4,99.17,112.34,132.3,130.02,107.72,160.62,119.02
2019-11-04,100.4,134.49,143.81,170.99,167.63,112.045,206.4,154.09,99.17,112.44,131.83,129.58,107.65,159.47,118.79
2019-11-05,100.39,134.37,143.58,170.53,167.16,112.025,205.14,153.89,99.17,112.41,131.32,128.92,107.58,157.88,118.47
2019-11-06,100.39,134.34,143.47,170.67,167.62,112.015,205.9,153.23,99.18,112.49,131.62,129.33,107.62,158.97,118.67
2019-11-07,100.39,133.99,142.36,169.57,165.97,111.96,202.6,153.2,99.2,112.29,131.25,128.39,107.49,156.66,118.14
2019-11-08,100.39,134.02,141.84,169.69,166.43,111.97,203.32,152.91,99.2,112.19,130.97,128.39,107.51,156.41,118.16
2019-11-11,100.39,133.97,141.11,169.56,166.18,111.965,202.66,153.02,99.2,112.07,130.87,128.39,107.49,156.5,118.1
2019-11-12,100.39,134.0,141.57,169.54,166.36,111.98,202.48,152.59,99.18,112.16,130.78,128.53,107.54,157.0,118.23
2019-11-13,100.4,134.19,141.41,170.36,166.72,112.0,205.46,152.78,99.2,112.04,131.38,128.89,107.59,157.62,118.43
2019-11-14,100.4,134.41,140.77,170.99,167.31,112.035,207.52,153.12,99.22,111.88,131.85,129.34,107.65,158.66,118.68
2019-11-15,100.4,134.36,141.5,170.85,167.29,112.015,207.0,153.05,99.21,112.08,131.77,129.14,107.62,158.31,118.56
2019-11-18,100.4,134.32,141.78,170.84,167.38,112.005,206.82,153.25,99.21,112.13,131.58,129.33,107.65,158.78,118.67
2019-11-19,100.4,134.33,141.43,170.91,167.43,112.015,207.04,153.3,99.22,112.09,131.68,129.44,107.64,159.34,118.7
2019-11-20,100.4,134.37,141.85,171.09,167.59,112.03,207.56,153.48,99.2,112.17,131.75,129.8,107.7,160.31,118.88
2019-11-21,100.4,134.22,142.13,170.75,167.09,111.985,206.56,153.42,99.2,112.24,131.44,129.48,107.64,159.72,118.73
2019-11-22,100.4,134.37,141.97,171.24,167.68,112.005,208.16,153.16,99.22,112.26,132.0,129.45,107.59,159.88,118.66
2019-11-25,100.4,134.34,142.23,171.09,167.49,111.99,207.5,153.21,99.21,112.28,132.12,129.52,107.61,160.06,118.72
2019-11-26,100.4,134.44,142.0,171.45,167.81,111.995,208.48,153.32,99.21,112.22,132.68,129.69,107.63,160.59,118.81
2019-11-27,100.39,134.4,141.32,171.35,167.81,112.0,208.66,153.56,99.2,112.23,132.28,129.38,107.54,160.09,118.61
2019-11-28,100.39,134.4,141.24,171.26,167.7,112.0,208.32,153.29,99.2,112.17,132.33,129.38,107.74,159.08,118.91
2019-11-29,100.39,134.32,141.29,171.07,167.6,111.98,208.28,153.16,99.2,112.33,132.05,129.3,107.58,159.75,118.64
2019-12-02,100.39,134.01,140.07,169.92,163.97,111.965,204.26,152.76,99.2,112.23,131.56,128.89,107.55,158.19,118.48
2019-12-03,100.39,134.4,140.61,171.04,165.01,112.015,207.68,152.54,99.22,112.27,132.24,129.97,107.7,160.88,119.05
2019-12-04,100.39,134.34,140.7,170.7,164.59,112.015,206.34,152.73,99.2,112.32,131.65,129.41,107.6,159.5,118.7
2019-12-05,100.39,134.18,139.63,170.32,164.16,111.99,205.52,152.8,99.21,112.1,131.2,129.31,107.61,159.12,118.64
2019-12-06,100.39,134.28,139.89,170.53,164.0,112.03,205.7,152.45,99.21,112.21,131.31,128.91,107.54,158.44,118.41
2019-12-09,100.39,134.24,142.83,172.37,164.31,112.0,203.82,152.26,99.21,112.34,131.3,129.0,107.54,158.78,118.42
2019-12-10,100.39,134.21,143.12,172.23,164.21,111.99,203.5,152.39,99.21,112.45,131.0,128.94,107.49,158.88,118.36
2019-12-11,100.39,134.31,143.53,172.63,164.62,112.005,204.48,152.09,99.22,112.39,131.15,129.3,107.55,159.69,118.55
2019-12-12,100.39,134.02,143.2,171.75,163.9,111.96,202.02,152.38,99.23,112.53,130.67,128.44,107.46,157.56,118.13
2019-12-13,100.39,134.03,144.1,172.1,164.53,111.955,203.54,152.32,99.2,112.58,130.9,129.09,107.59,159.03,118.51
2019-12-16,100.4,134.04,143.85,171.92,164.11,111.955,202.82,152.32,99.2,112.49,130.58,128.53,107.52,157.66,118.22
2019-12-17,100.4,134.1,144.11,172.13,164.44,111.975,203.7,152.12,99.21,112.54,131.24,128.58,107.54,157.62,118.27
2019-12-18,100.4,133.94,143.35,171.48,163.61,111.97,201.7,152.22,99.21,112.48,131.07,128.33,107.55,156.84,118.16
2019-12-19,100.39,133.89,142.64,171.28,163.67,111.96,201.1,152.04,99.23,112.44,131.72,128.56,107.65,157.19,118.27
2019-12-20,100.39,133.97,142.42,171.54,163.75,111.975,201.56,151.79,99.22,112.37,131.13,128.25,107.55,156.25,118.22
2019-12-22,100.39,133.97,142.42,171.54,163.75,111.975,201.56,151.79,99.22,112.37,131.13,128.25,107.63,156.25,118.35
2019-12-23,100.39,133.93,142.26,171.43,163.62,111.97,201.14,151.77,99.22,112.36,131.11,128.09,107.6,155.88,118.29
2019-12-24,100.39,133.93,142.26,171.43,163.62,111.97,201.14,151.82,99.21,112.36,131.25,128.31,107.65,156.38,118.27
2019-12-25,100.39,133.93,142.26,171.43,163.62,111.97,201.14,152.11,99.21,112.36,131.25,128.35,107.65,156.39,118.44
2019-12-26,100.39,133.93,142.26,171.43,163.62,111.97,201.14,152.15,99.21,112.36,131.25,128.38,107.64,156.47,118.27
2019-12-27,100.39,133.99,142.87,171.61,163.82,111.96,201.44,152.06,99.2,112.55,132.14,128.66,107.62,156.91,118.5
2019-12-29,100.39,133.99,142.87,171.61,163.82,111.96,201.44,152.06,99.2,112.55,132.14,128.66,107.62,156.91,118.66
2019-12-30,100.39,133.63,142.46,170.49,162.95,111.905,198.38,152.18,99.21,112.47,130.81,128.53,107.65,156.25,118.64
2019-12-31,100.39,133.63,142.46,170.49,162.95,111.905,198.38,152.0,99.21,112.47,131.38,128.42,107.65,155.91,118.46
2020-01-01,100.39,133.63,142.46,170.49,162.95,111.905,198.38,152.0,99.21,112.47,131.38,128.29,107.72,155.52,118.54
2020-01-02,100.39,133.92,142.39,171.26,163.43,111.94,200.62,152.0,99.21,112.46,131.7,128.62,107.73,156.59,118.66
2020-01-03,100.39,134.18,143.28,172.12,164.23,111.975,202.88,152.39,99.21,112.57,132.23,129.39,107.83,158.28,119.06
2020-01-06,100.39,134.21,143.24,172.24,164.35,111.98,203.02,152.34,99.2,112.51,131.95,129.25,107.8,157.84,118.96
2020-01-07,100.39,134.19,142.78,172.12,164.32,111.975,202.5,152.14,99.2,112.48,131.69,129.16,107.79,157.41,118.92
2020-01-08,100.39,134.07,142.65,171.78,163.81,111.965,201.26,152.2,99.2,112.4,131.56,128.77,107.72,156.38,118.7
2020-01-09,100.39,133.82,142.95,171.14,163.73,111.92,199.74,152.07,99.22,112.48,131.21,128.89,107.73,156.81,118.74
2020-01-10,100.39,133.87,143.44,171.35,163.95,111.92,200.18,152.0,99.23,112.5,131.77,129.08,107.74,157.62,118.81
2020-01-12,100.39,133.87,143.44,171.35,163.95,111.92,200.18,152.0,99.23,112.5,131.77,129.08,107.74,157.62,118.81
2020-01-13,100.39,133.72,142.73,170.76,163.39,111.9,198.24,151.93,99.26,112.43,132.01,128.92,107.71,157.25,118.75
2020-01-14,100.39,133.77,142.78,171.01,163.47,111.895,199.26,151.76,99.25,112.4,132.41,129.14,107.72,157.91,118.86
2020-01-15,100.39,133.9,142.79,171.46,163.88,111.91,200.54,151.88,99.28,112.41,133.29,129.34,107.75,158.5,118.97
2020-01-16,100.39,133.98,142.19,171.72,164.07,111.915,201.22,151.91,99.35,112.33,133.42,129.16,107.74,158.09,118.87
2020-01-17,100.39,133.93,142.83,171.61,164.05,111.91,200.84,152.02,99.38,112.38,133.45,129.05,107.73,157.28,118.83
2020-01-19,100.39,133.93,142.83,171.61,164.05,111.91,200.84,152.02,99.38,112.38,133.45,129.15,107.75,157.45,118.89
2020-01-20,100.39,133.91,143.06,171.67,164.15,111.9,200.92,151.94,99.37,112.41,133.32,129.16,107.74,157.48,118.9
2020-01-21,100.39,134.04,143.08,172.21,164.53,111.905,202.72,152.14,99.36,112.33,133.56,129.58,107.8,158.59,119.12
2020-01-22,100.39,134.08,143.07,172.33,164.72,111.905,203.04,152.12,99.34,112.38,133.5,129.55,107.82,158.81,119.12
2020-01-23,100.39,134.29,144.27,173.03,165.46,111.94,204.72,152.37,99.36,112.55,134.08,129.78,107.84,159.56,119.22
2020-01-24,100.39,134.37,144.47,173.28,165.74,111.955,205.38,152.33,99.35,112.57,134.35,130.28,107.91,160.62,119.48
2020-01-27,100.4,134.65,146.8,174.23,166.38,112.0,208.2,152.6,99.36,112.78,135.1,130.89,108.0,162.03,119.8
2020-01-28,100.4,134.53,146.96,173.68,165.86,111.995,206.74,152.54,99.34,112.82,134.62,130.61,107.94,161.31,119.65
2020-01-29,100.4,134.6,147.63,174.06,166.35,112.015,207.88,152.53,99.33,112.93,134.89,131.02,108.02,162.25,119.9
2020-01-30,100.4,134.77,147.97,174.57,166.81,112.055,209.52,152.77,99.23,112.94,134.73,131.31,108.06,162.91,120.06
2020-01-31,100.4,134.96,148.03,175.04,167.12,112.085,210.9,152.86,99.24,112.95,134.94,131.66,108.18,163.53,120.32
2020-02-03,100.4,134.91,147.69,174.88,167.13,112.08,210.18,152.93,99.25,112.9,134.83,131.58,108.12,163.78,120.23
2020-02-04,100.4,134.8,147.78,174.53,166.58,112.045,209.0,152.85,99.23,112.96,134.49,130.89,108.0,162.09,119.84
2020-02-05,100.4,134.61,147.56,173.92,166.08,112.02,206.82,152.68,99.23,112.98,133.96,130.55,107.95,161.12,119.66
2020-02-06,100.4,134.54,147.58,173.82,166.25,111.995,206.42,152.41,99.25,112.92,134.04,130.56,107.93,161.38,119.64
2020-02-07,100.4,134.64,147.87,174.18,166.55,112.02,207.7,152.63,99.26,113.01,134.3,131.08,108.03,162.59,119.92
2020-02-10,100.4,134.72,147.82,174.57,167.07,112.02,208.78,152.8,99.25,112.98,134.47,131.36,108.07,163.16,120.09
2020-02-11,100.41,134.65,147.5,174.26,166.69,112.01,207.66,152.76,99.25,112.98,134.33,131.0,108.0,162.47,119.88
2020-02-12,100.42,134.6,148.13,174.02,166.67,112.01,207.18,152.61,99.25,113.09,133.76,130.69,107.95,161.69,119.71
2020-02-13,100.42,134.66,148.43,174.27,166.77,112.025,208.14,152.57,99.25,113.04,133.44,130.77,107.94,161.88,119.73
2020-02-14,100.42,134.73,148.1,174.48,166.93,112.045,208.78,152.49,99.25,112.96,133.72,130.98,107.97,162.41,119.85
2020-02-16,100.42,134.73,148.1,174.48,166.93,112.045,208.78,152.49,99.25,112.96,133.72,130.91,107.95,162.3,119.8
2020-02-17,100.41,134.75,148.28,174.45,166.99,112.045,208.62,152.58,99.25,113.08,133.46,131.05,107.97,162.7,119.87
2020-02-18,100.42,134.73,147.85,174.53,167.01,112.035,208.82,152.78,99.24,113.02,133.77,131.2,108.0,163.16,119.95
2020-02-19,100.42,134.75,147.86,174.66,167.23,112.03,209.36,152.72,99.25,113.02,133.91,131.08,107.96,162.97,119.86
2020-02-20,100.42,134.78,148.04,174.96,167.53,112.03,211.14,152.64,99.27,113.06,134.2,131.44,108.03,163.94,120.05
2020-02-21,100.42,134.73,148.25,174.93,167.49,112.03,211.78,152.9,99.27,113.07,134.49,131.86,108.11,164.97,120.3
2020-02-23,100.42,134.73,148.25,174.93,167.49,112.03,211.78,153.31,99.27,113.07,134.49,131.86,108.11,164.97,120.3
2020-02-24,100.42,134.99,147.52,175.58,167.87,112.095,213.34,153.24,99.29,112.93,134.91,132.66,108.27,166.72,120.78
2020-02-25,100.43,135.14,147.4,176.02,168.06,112.135,214.94,153.48,99.3,112.95,135.28,133.12,108.4,167.69,121.09
2020-02-26,100.43,135.15,147.37,175.83,167.84,112.145,213.52,153.37,99.31,112.94,135.33,133.33,108.48,168.09,121.23
2020-02-27,100.44,135.4,146.53,176.58,168.09,112.23,215.86,153.66,99.34,112.75,135.88,133.44,108.55,168.5,121.33
2020-02-28,100.46,135.66,145.76,177.46,168.69,112.315,219.78,154.07,99.39,112.58,136.17,134.84,108.93,171.38,122.27
2020-03-02,100.5,135.87,145.21,177.83,171.36,112.4,221.08,153.88,99.44,112.47,136.54,135.27,109.05,172.22,122.52
2020-03-03,100.51,135.85,147.22,177.74,171.75,112.37,220.32,153.76,99.5,112.73,136.73,136.0,109.23,173.31,122.97
2020-03-04,100.51,135.98,147.1,177.9,171.75,112.415,220.34,154.15,99.53,112.72,137.05,136.25,109.37,173.41,123.16
